RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,-0,-101.55,9.533,451.51,2.94,-250.15,7861
25,12,0,-98.06,9.5,451.52,3.72,-246.28,7862
25,12,0,-96.77,9.458,451.53,5.33,-244.55,7863
25,12,0,-97.15,9.375,451.55,7.98,-248.77,7865
25,12,0,-105.32,9.232,451.59,5.98,-261.86,7869
25,12,0,-105.08,9.159,451.61,3.35,-258.73,7871
25,12,0,-103.1,9.112,451.62,1.9,-253.79,7872
25,12,0,-100.45,9.093,451.63,0.65,-248.64,7873
25,12,0,-100.43,8.884,451.68,0.62,-253.29,7878
25,12,0,-105.1,8.789,451.7,2.29,-259.73,7880
25,12,0,-106.36,8.759,451.71,2.88,-260.61,7881
25,12,0,-106.79,8.715,451.72,3.06,-259.21,7882
25,12,-0,-105.04,8.668,451.73,2.95,-255.16,7883
25,12,-0,-102.16,8.632,451.74,2.94,-249.86,7884
25,12,0,-99.01,8.587,451.75,3.51,-245.04,7885
25,12,0,-96.74,8.506,451.77,5.93,-242.38,7887
25,12,0,-97.9,8.461,451.78,6.99,-244.71,7888
25,12,-0,-99.05,8.43,451.79,7.92,-248.45,7889
25,12,0,-102.05,8.386,451.8,7.94,-252.71,7890
25,12,0,-107.48,8.271,451.83,5.88,-258.76,7893
25,12,0,-106.23,8.232,451.84,4.48,-256.27,7894
25,12,0,-103.7,8.197,451.85,3.04,-250.96,7895
25,12,0,-101.05,8.165,451.86,2.28,-245.21,7896
25,12,0,-98.5,8.128,451.87,1.87,-240.85,7897
25,12,0,-103.39,7.933,451.92,2.86,-251.77,7902
25,12,0,-105.43,7.886,451.93,3.38,-254.74,7903
25,12,0,-106.87,7.799,451.95,3.52,-254.89,7905
25,12,0,-105.13,7.756,451.96,3.19,-250.85,7906
25,12,0,-97.62,7.637,451.99,3.46,-236.97,7909
25,12,0,-96.9,7.584,452,4.61,-236.64,7910
25,12,-0,-97.55,7.554,452.01,5.63,-238.96,7911
25,12,0,-101.68,7.466,452.03,7.67,-246.48,7913
25,12,0,-104.01,7.433,452.04,8,-250.07,7914
25,12,0,-107.35,7.349,452.06,7.23,-252.58,7916
25,12,-0,-106.21,7.303,452.07,6.26,-250.21,7917
25,12,0,-103.88,7.273,452.08,4.83,-245.41,7918
25,12,0,-100.96,7.237,452.09,4.16,-239.97,7919
25,12,-0,-98.57,7.191,452.1,3.9,-235.56,7920
25,12,0,-100.41,7.034,452.14,5.35,-241.02,7924
25,12,0,-102.25,7.005,452.15,5.21,-244.62,7925
25,12,0,-104.97,6.957,452.16,4.68,-247.74,7926
25,12,0,-106.25,6.924,452.17,4.55,-249.49,7927
25,12,0,-106.94,6.875,452.18,3.76,-248.86,7928
25,12,0,-105.82,6.835,452.19,3.11,-245.1,7929
25,12,0,-97.61,6.725,452.22,3.54,-230.91,7932
25,12,0,-96.86,6.672,452.23,4.73,-230.44,7933
25,12,0,-101.44,6.56,452.26,7.34,-239.03,7936
25,12,0,-103.56,6.526,452.27,7.54,-242.5,7937
25,12,0,-106.76,6.443,452.29,7.32,-245.15,7939
25,12,0,-103.63,6.354,452.31,6.14,-237.63,7941
25,12,0,-100.78,6.314,452.32,5.6,-231.87,7942
25,12,0,-97.52,6.282,452.33,5.49,-227.67,7943
25,12,0,-96.04,6.242,452.34,5.63,-225.31,7944
25,12,0,-96.65,6.202,452.35,6.15,-226.27,7945
25,12,0,-97.44,6.158,452.36,6.73,-229.11,7946
25,12,0,-99.59,6.119,452.37,7.42,-232.96,7947
25,12,0,-102.85,6.085,452.38,7.76,-236.56,7948
25,12,0,-105.04,6.03,452.39,7.58,-239.67,7949
25,12,0,-106.83,5.961,452.41,5.74,-239.86,7951
25,12,0,-104.77,5.931,452.42,4.37,-236.26,7952
25,12,0,-97.18,5.804,452.45,3.8,-223.15,7955
25,12,0,-96.47,5.767,452.46,5.06,-222.52,7956
25,12,0,-96.67,5.721,452.47,5.72,-223.94,7957
25,12,0,-98.99,5.672,452.48,6.88,-226.92,7958
25,12,0,-103.5,5.591,452.5,8.52,-232.74,7960
25,12,0,-103.73,5.433,452.54,6.92,-227.7,7964
25,12,0,-100.92,5.402,452.55,6.68,-223.08,7965
25,12,0,-97.83,5.359,452.56,6.89,-219.29,7966
25,12,0,-100.12,5.188,452.6,8.55,-221.95,7970
25,12,0,-104.7,5.121,452.62,9.24,-226.65,7972
25,12,-0,-106.37,5.089,452.63,8.62,-227.41,7973
25,12,0,-106.22,5.042,452.64,7.72,-226.98,7974
25,12,0,-104.4,5.011,452.65,6.29,-224.02,7975
25,12,0,-96.5,4.886,452.68,4.65,-212.44,7978
25,12,-0,-95.91,4.83,452.69,5.66,-211.04,7979
25,12,0,-96.59,4.8,452.7,6.58,-211.24,7980
25,12,0,-98.19,4.756,452.71,7.6,-213.29,7981
25,12,0,-100.95,4.722,452.72,7.9,-215.61,7982
25,12,0,-105,4.558,452.76,8.17,-218.43,7986
25,12,0,-99.11,4.485,452.78,6.77,-210.3,7988
25,12,0,-96.89,4.455,452.79,7.02,-206.1,7989
25,12,0,-102.49,4.255,452.84,8.68,-207.42,7994
25,12,0,-104.4,4.212,452.85,8.27,-209.6,7995
25,12,0,-105.85,4.172,452.86,7.74,-210.71,7996
25,12,0,-105.52,4.139,452.87,7.03,-209.9,7997
25,12,0,-104.25,4.102,452.88,5.69,-206.8,7998
25,12,-0,-95.33,3.931,452.92,6.08,-192.88,8002
25,12,0,-95.99,3.894,452.93,7.09,-192.75,8003
25,12,0,-98.4,3.85,452.94,8.06,-194.19,8004
25,12,-0,-101.34,3.809,452.95,9.39,-195.89,8005
25,12,-0,-103.55,3.759,452.96,10.12,-197.78,8006
25,12,0,-105.36,3.728,452.97,9.46,-198.89,8007
25,12,0,-101.91,3.595,453,7.93,-192.83,8010
25,12,0,-96.68,3.519,453.02,7.52,-184.42,8012
25,12,0,-94.78,3.477,453.03,7.8,-181.42,8013
25,12,0,-95.97,3.429,453.04,8,-180.69,8014
25,12,0,-97.81,3.39,453.05,8.71,-181.45,8015
25,12,0,-102.62,3.311,453.07,9.63,-184.32,8017
25,12,0,-104.93,3.28,453.08,9.73,-185.55,8018
25,12,0,-105.62,3.234,453.09,8.98,-185.12,8019
25,12,0,-105.11,3.202,453.1,7.6,-183.83,8020
25,12,0,-102.89,3.165,453.11,6.46,-180.59,8021
25,12,-0,-94.61,3.018,453.15,5.75,-167.29,8025
25,12,0,-96.32,2.968,453.16,6.36,-167.16,8026
25,12,0,-98.58,2.947,453.17,7.03,-167.98,8027
25,12,0,-101.07,2.913,453.18,7.8,-168.49,8028
25,12,0,-103.06,2.86,453.19,8.14,-169.26,8029
25,12,0,-105.43,2.829,453.2,7.94,-169.78,8030
25,12,0,-96.03,2.62,453.25,5.26,-155.69,8035
25,12,0,-95.67,2.531,453.27,5.84,-151.81,8037
25,12,0,-97.42,2.481,453.28,6.6,-151.54,8038
25,12,0,-104.22,2.345,453.31,8.7,-151.15,8041
25,12,0,-105.51,2.302,453.32,7.99,-150.19,8042
25,12,0,-104.48,2.25,453.33,7.41,-148.49,8043
25,12,0,-102.18,2.224,453.34,6.78,-145.51,8044
25,12,0,-95.43,2.074,453.38,8.2,-132.73,8048
25,12,0,-95.92,2.041,453.39,9.1,-131.68,8049
25,12,0,-98.74,2,453.4,9.44,-131.25,8050
25,12,0,-100.46,1.965,453.41,9.22,-130.94,8051
25,12,0,-102.68,1.938,453.42,8.24,-130.64,8052
25,12,0,-97.08,1.749,453.47,1.12,-120.19,8057
25,12,0,-94.81,1.705,453.48,0.87,-117.07,8058
25,12,0,-94.91,1.659,453.49,1.42,-114.43,8059
25,12,0,-94.7,1.62,453.5,2.02,-112.87,8060
25,12,0,-103.68,1.415,453.55,5.35,-106.93,8065
25,12,-0,-102.29,1.358,453.56,5.09,-104.56,8066
25,12,0,-93.28,1.15,453.61,7.33,-88.38,8071
25,12,0,-98.13,1.023,453.64,8.22,-82.99,8074
25,12,0,-96.22,0.838,453.69,1.92,-70.73,8079
25,12,0,-93.5,0.798,453.7,1.01,-67.59,8080
25,12,0,-91.84,0.764,453.71,0.25,-64.37,8081
25,12,0,-91.4,0.717,453.72,-0.12,-61.88,8082
25,12,0,-92.19,0.681,453.73,0.21,-59.22,8083
25,12,0,-98.64,0.498,453.78,1.49,-45.63,8088
25,12,0,-94.6,0.413,453.8,1.07,-38.59,8090
25,12,0,-90.33,0.191,453.86,1.36,-19.18,8096
25,12,0,-91.57,0.148,453.87,1.23,-15.48,8097
25,12,0,-88.7,-0.068,453.92,-4.76,2.53,8102
25,12,-0,-86.02,-0.118,453.93,-5.12,5.54,8103
25,12,0,-84.44,-0.194,453.95,-4.84,12.77,8105
25,12,0,-85.22,-0.246,453.96,-3.76,16.2,8106
25,12,-0,-96.49,-0.46,454.01,-3.4,36.64,8111
25,12,0,-95.47,-0.503,454.02,-3.84,40.01,8112
25,12,0,-91.13,-0.572,454.04,-3.64,46.38,8114
25,12,0,-88.77,-0.618,454.05,-3.58,50.61,8115
25,12,0,-92.78,-0.738,454.09,-4.32,68.1,8119
25,12,0,-96.1,-0.774,454.1,-4.7,71.8,8120
25,12,0,-98.81,-0.803,454.11,-6.35,74.1,8121
25,12,0,-100.67,-0.833,454.12,-8.44,76.42,8122
25,12,0,-100.35,-0.873,454.13,-10.7,79.03,8123
25,12,0,-93.2,-1.14,454.19,-11.46,100.35,8129
25,12,0,-95.65,-1.179,454.2,-11.76,103.62,8130
25,12,0,-98.68,-1.235,454.21,-11.63,106.22,8131
25,12,0,-102.16,-1.401,454.25,-10.31,115.94,8135
25,12,0,-99.64,-1.458,454.26,-9.19,119.38,8136
25,12,0,-97.6,-1.504,454.27,-8.03,122.66,8137
25,12,0,-101.59,-1.722,454.33,-5.17,137.2,8143
25,12,0,-103.4,-1.766,454.34,-6.79,138.88,8144
25,12,0,-103.61,-1.803,454.35,-8.68,140.6,8145
25,12,0,-102.31,-1.831,454.36,-9.97,142.76,8146
25,12,0,-100.98,-1.865,454.37,-11.75,144.98,8147
25,12,0,-97.33,-2.067,454.42,-13.86,153.41,8152
25,12,0,-98.71,-2.098,454.43,-14.06,154.16,8153
25,12,0,-100.72,-2.126,454.44,-13.96,155.17,8154
25,12,0,-102.48,-2.176,454.45,-14.07,156.86,8155
25,12,0,-96.26,-2.386,454.5,-12.56,166.74,8160
25,12,0,-95.25,-2.435,454.51,-11.23,168.16,8161
25,12,0,-95.12,-2.482,454.52,-9.81,169.55,8162
25,12,0,-96.18,-2.522,454.53,-8.14,170.46,8163
25,12,0,-97.11,-2.569,454.54,-7,171.49,8164
25,12,0,-102.3,-2.721,454.58,-7.53,178.75,8168
25,12,-0,-101,-2.764,454.59,-8.88,180.66,8169
25,12,0,-98.94,-2.796,454.6,-9.62,181.88,8170
25,12,0,-94.92,-2.862,454.62,-10.8,183.5,8172
25,12,0,-95.92,-2.975,454.65,-12.34,184.72,8175
25,12,0,-97.99,-3.009,454.66,-12.84,185.46,8176
25,12,0,-99.91,-3.051,454.67,-13.17,187.16,8177
25,12,0,-101.74,-3.109,454.68,-13.11,189.32,8178
25,12,0,-102.03,-3.131,454.69,-14.09,191.02,8179
25,12,0,-95.11,-3.304,454.73,-13.95,194.18,8183
25,12,0,-94.03,-3.347,454.74,-12.74,194.49,8184
25,12,0,-94.34,-3.397,454.75,-11.23,195.27,8185
25,12,0,-95.07,-3.43,454.76,-9.49,195.43,8186
25,12,0,-96.82,-3.479,454.77,-8.63,196.81,8187
25,12,0,-99.05,-3.689,454.82,-8.36,205.18,8192
25,12,0,-96.86,-3.716,454.83,-8.21,204.58,8193
25,12,0,-95.09,-3.761,454.84,-8.65,204.26,8194
25,12,0,-93.66,-3.797,454.85,-9.31,204.08,8195
25,12,0,-93.53,-3.827,454.86,-9.23,204.29,8196
25,12,0,-94.22,-3.861,454.87,-9.37,204.56,8197
25,12,-0,-99.12,-3.974,454.9,-11.49,209.83,8200
25,12,0,-100.43,-4.066,454.92,-13.17,213.52,8202
25,12,0,-99.77,-4.099,454.93,-13.51,213.4,8203
25,12,0,-98.07,-4.146,454.94,-14.11,212.77,8204
25,12,0,-95.68,-4.18,454.95,-13.7,211.56,8205
25,12,0,-94.26,-4.225,454.96,-13.3,210.95,8206
25,12,-0,-93.67,-4.256,454.97,-13.18,210.82,8207
25,12,-0,-93.54,-4.306,454.98,-12.03,211.59,8208
25,12,0,-94.54,-4.351,454.99,-10.41,212.43,8209
25,12,0,-96.29,-4.394,455,-9.03,214.16,8210
25,12,0,-98.02,-4.442,455.01,-7.96,216.03,8211
25,12,0,-99.99,-4.561,455.04,-8.27,220.04,8214
25,12,0,-98.26,-4.594,455.05,-7.87,219.14,8215
25,12,0,-93.79,-4.714,455.08,-7.68,215.75,8218
25,12,-0,-93.66,-4.75,455.09,-7.33,216.24,8219
25,12,0,-98.06,-4.905,455.13,-8.36,223.01,8223
25,12,0,-99.33,-4.931,455.14,-9.84,224.85,8224
25,12,0,-99.8,-4.972,455.15,-11.3,224.98,8225
25,12,0,-98.8,-5.015,455.16,-12.39,223.92,8226
25,12,0,-96.85,-5.057,455.17,-12.42,221.77,8227
25,12,0,-92.95,-5.227,455.21,-10.79,221.8,8231
25,12,0,-93.69,-5.258,455.22,-10.66,223.5,8232
25,12,0,-94.99,-5.321,455.23,-9.3,225.33,8233
25,12,0,-96.74,-5.353,455.24,-8.72,227.2,8234
25,12,0,-98.51,-5.396,455.25,-8.47,228.55,8235
25,12,0,-99.15,-5.447,455.26,-7.91,228.57,8236
25,12,-0,-97.68,-5.529,455.28,-7.34,225.66,8238
25,12,0,-95.74,-5.559,455.29,-7.26,224.69,8239
25,12,0,-92.88,-5.636,455.31,-5.71,223.98,8241
25,12,0,-91.77,-5.684,455.32,-4.79,224.71,8242
25,12,0,-92.65,-5.725,455.33,-4.31,225.97,8243
25,12,0,-97.84,-5.83,455.36,-5.47,229.94,8246
25,12,0,-98.92,-5.87,455.37,-6.59,230.75,8247
25,12,0,-97.82,-5.941,455.39,-9.07,228.91,8249
25,12,-0,-96.21,-5.992,455.4,-10.38,227.23,8250
25,12,0,-93.31,-6.012,455.41,-10.63,226.63,8251
25,12,0,-93.33,-6.179,455.45,-8.99,228.92,8255
25,12,0,-94.76,-6.219,455.46,-8.68,229.7,8256
25,12,0,-96.8,-6.266,455.47,-8.57,231.36,8257
25,12,0,-97.83,-6.297,455.48,-8.92,232.58,8258
25,12,0,-98.56,-6.387,455.5,-8.89,232.15,8260
25,12,0,-96.63,-6.434,455.51,-8.88,230.62,8261
25,12,0,-94.86,-6.471,455.52,-8.15,229.7,8262
